"social","econ","service","country","education","destination","candidate","c.same","id","age","gender","ideology","likely","interest","aus","can","us","survey","dice"
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 40th Percentile",1,1,1,136,22,"Male",9,6,6,4,7,6,"India",11
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",0,1,0,137,23,"Male",9,7,6,7,6,3,"India",12
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 60th Percentile",0,1,1,138,19,"Male",7,5,5,NA,NA,6,"India",12
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 90th Percentile",1,1,0,139,22,"Male",5,6,6,4,7,5,"India",11
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 60th Percentile",1,1,0,140,23,"Male",10,7,7,7,6,7,"India",12
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 70th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",0,1,0,141,21,"Male",7,6,6,5,6,6,"India",11
"No state minimum wage or income support","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 40th Percentile",1,1,0,142,19,"Female",5,5,7,6,5,6,"India",5
"Generous guaranteed monthly family allowance","Annual GDP Growth of 4%","Average international ranking of service salaries: 70th Percentile","Australia","Average international ranking of universities: 40th Percentile",1,1,1,143,23,"Female",10,5,6,5,7,7,"India",10
"No state minimum wage or income support","Annual GDP Growth of 2%","Average international ranking of service salaries: 90th Percentile","Australia","Average international ranking of universities: 90th Percentile",0,1,0,144,48,"Female",5,5,5,3,5,7,"India",11
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 90th Percentile",1,1,0,145,23,"Male",9,6,7,4,6,7,"India",10
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 90th Percentile",1,1,0,146,50,"Female",6,7,7,7,7,7,"India",6
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 90th Percentile","Australia","Average international ranking of universities: 90th Percentile",1,1,0,147,25,"Male",5,7,7,6,4,3,"India",7
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,1,0,148,21,"Female",3,5,7,5,5,6,"India",3
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",1,1,1,149,23,"Female",3,7,7,5,6,7,"India",6
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 90th Percentile","U.K.","Average international ranking of universities: 60th Percentile",1,1,0,150,28,"Female",8,7,7,7,7,7,"India",10
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",1,1,1,151,21,"Female",2,7,7,5,4,5,"India",8
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,1,1,152,19,"Female",6,6,7,6,5,6,"India",7
"Basic hourly minimum wage","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",0,1,0,153,19,"Male",5,3,7,6,5,7,"India",7
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","Australia","Average international ranking of universities: 60th Percentile",1,1,0,154,20,"Female",6,4,6,6,6,6,"India",11
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",1,1,0,155,21,"Male",7,5,6,6,7,4,"India",10
"No state minimum wage or income support","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 60th Percentile",0,1,0,156,23,"Male",10,7,6,7,4,6,"India",12
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 90th Percentile","U.K.","Average international ranking of universities: 90th Percentile",0,1,0,157,21,"Male",6,5,5,5,7,7,"India",11
"Basic hourly minimum wage","Annual GDP Growth of 4%","Average international ranking of service salaries: 70th Percentile","U.S.A.","Average international ranking of universities: 60th Percentile",1,1,0,158,22,"Male",7,5,6,5,7,4,"India",10
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,1,0,159,23,"Male",6,5,6,6,4,4,"India",11
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,1,0,160,23,"Male",6,5,6,6,6,6,"India",11
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 90th Percentile","U.K.","Average international ranking of universities: 90th Percentile",1,1,0,161,21,"Female",8,6,6,3,6,5,"India",5
"Generous guaranteed monthly family allowance","Annual GDP Growth of 2%","Average international ranking of service salaries: 90th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",0,1,1,162,20,"Male",10,7,7,7,7,7,"India",5
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 90th Percentile",0,1,0,163,21,"Female",4,4,7,3,5,6,"India",5
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 90th Percentile",1,1,0,164,23,"Male",7,4,6,6,6,7,"India",9
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 70th Percentile","Australia","Average international ranking of universities: 60th Percentile",0,1,1,165,35,"Female",8,5,6,7,6,6,"India",10
"No state minimum wage or income support","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 90th Percentile",1,1,1,166,21,"Female",7,5,5,6,5,6,"India",12
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.S.A.","Average international ranking of universities: 40th Percentile",0,1,0,167,21,"Male",10,7,6,5,7,7,"India",12
"Generous guaranteed monthly family allowance","Annual GDP Growth of 4%","Average international ranking of service salaries: 90th Percentile","U.K.","Average international ranking of universities: 40th Percentile",1,1,0,168,22,"Male",8,6,7,7,5,2,"India",12
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 50th Percentile","U.K.","Average international ranking of universities: 40th Percentile",1,1,0,169,21,"Female",7,6,5,4,6,5,"India",10
"No state minimum wage or income support","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 40th Percentile",1,1,1,170,20,"Male",9,6,6,5,7,6,"India",10
"Generous guaranteed monthly family allowance","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 40th Percentile",0,1,1,171,21,"Male",6,5,5,5,6,6,"India",12
"Basic hourly minimum wage","Annual GDP Growth of 4%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 90th Percentile",0,1,0,172,19,"Male",9,6,6,5,7,5,"India",10
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 60th Percentile",0,1,1,173,20,"Male",9,7,6,7,5,6,"India",9
"Generous guaranteed monthly family allowance","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","Australia","Average international ranking of universities: 90th Percentile",0,1,0,174,21,"Male",4,5,4,4,6,5,"India",10
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 90th Percentile","U.S.A.","Average international ranking of universities: 90th Percentile",0,1,1,175,21,"Female",6,6,6,5,6,7,"India",10
"No state minimum wage or income support","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","U.S.A.","Average international ranking of universities: 40th Percentile",1,1,1,176,34,"Male",5,4,6,4,6,5,"India",12
"Basic hourly minimum wage","Annual GDP Growth of 6%","Average international ranking of service salaries: 70th Percentile","U.K.","Average international ranking of universities: 90th Percentile",0,1,0,177,21,"Male",10,7,6,5,7,6,"India",11
"No state minimum wage or income support","Annual GDP Growth of 4%","Average international ranking of service salaries: 90th Percentile","Australia","Average international ranking of universities: 40th Percentile",1,1,0,178,21,"Male",6,6,5,3,5,4,"India",12
"Basic hourly minimum wage","Annual GDP Growth of 2%","Average international ranking of service salaries: 50th Percentile","Australia","Average international ranking of universities: 40th Percentile",0,1,1,179,21,"Female",8,7,6,4,6,3,"India",10
